G,C,B,A,Ia,Ib,Ic,Va,Vb,Vc,Fault_Type,P_a,Q_a,PF_a,P_b,Q_b,PF_b,P_c,Q_c,PF_c
0,0,0,0,267.1238034571414,259.8116235934476,286.25445556918675,6.399639078160145,6.1312655060473045,6.079039579395892,0,1741.6066388812512,631.4913355317245,0.2866821734702536,1722.3348296435936,652.3022564912133,0.2897776463556184,1660.997381431426,651.3541944744975,0.3105964574382139
1,0,1,0,276.68645430589027,306.44155320991024,258.9425707690901,6.52348716415668,6.397552797935076,6.398026550125131,1,1686.2066728897753,601.1631437555297,0.2970364206925914,1768.233129657904,750.2245601900405,0.27587413332721,1609.7696520230404,731.2299270919631,0.3076494166645301
0,0,0,0,269.4619549788869,276.7797396984424,279.52609041303623,6.163244326419667,6.439312702219275,6.117726030376794,0,1763.1005828833993,631.7800521955636,0.3059695984512532,1527.6723585465938,713.9483105817842,0.2863427273649023,1716.577388609437,734.3707062046147,0.2756375929675861
0,0,0,0,255.1540721224794,265.99851942966603,254.78781920216767,6.028272752195609,6.264108585326881,6.451283570910237,0,1716.8391523590012,675.7468497497657,0.2929601163428016,1693.5329938830416,696.2395005797189,0.3114283623460567,1607.5703012676788,674.857798868684,0.2991027886544188
0,0,0,0,288.28405512152904,285.47305656132033,257.833749051044,6.640755218893611,6.190171433345657,6.2160330570754585,0,1545.362226921066,609.1943029614825,0.3013359085609534,1522.3150102092866,638.9564491822674,0.3070481329342807,1549.3349465646436,664.8334841280139,0.2687358403659877
0,0,0,0,278.6581995912272,302.43217910878815,284.0805398113245,6.0561074005026,6.428753655364969,6.640481504993531,0,1769.7219001127874,626.3426920220063,0.292644895106936,1673.0826698469227,672.2130164915901,0.2807844895311236,1691.982061910095,692.6027456078166,0.299714309738042
0,0,0,0,275.66821559399204,291.7474749293324,288.8436954672235,6.0513789000194445,6.1437953237015535,6.231346309107943,0,1690.2367843952998,722.1275087277577,0.2754488670654969,1674.036696620192,640.4917031408746,0.286277359816883,1692.98919779725,725.148326730624,0.3089216141759456
0,0,0,0,262.8673283846148,283.3127901501712,288.7946271743679,6.266068988388976,6.549816525994476,6.092224538174703,0,1553.382776248191,726.7397854159196,0.3108914289709638,1669.0936292473175,713.9101825949285,0.2693710234230296,1745.8139549617088,723.3103622694074,0.2986880224225917
1,0,1,0,251.84762432673483,305.6295224253195,280.2946605992771,6.205184186746274,6.367274035087964,6.33772162825779,1,1590.3429543340117,643.0705688000633,0.2713156888432483,1597.47802081193,682.3356106260965,0.2861290788956263,1776.4044302600432,684.2741854221587,0.3119659363278055
0,0,0,0,297.1111136540078,274.3561040706302,264.03313429056766,6.145292985377906,6.572578696624272,6.062614103929171,0,1813.2069546302184,610.8160587250161,0.305726087088693,1784.4780345611991,739.3170334015891,0.3021734244191705,1607.1315295301697,639.9831000332226,0.2980417918484136
0,0,0,0,269.0554568173779,301.41670743015175,256.89796536338383,6.630851744940308,6.600940583895944,6.329423761864536,0,1716.5054576459602,704.2457899374685,0.2734318716531114,1657.8257207173576,711.4950718403458,0.3009930986822601,1605.716424996727,636.2651617387141,0.2827023210176915
1,0,1,0,253.62492661708265,307.25208308562634,253.09662661579705,6.029648420860886,6.29044955630404,6.416912075409668,1,1547.623311842466,722.8538970282922,0.2930936509507833,1599.5695819795783,697.5457948844339,0.2857691470280202,1545.8544357175465,701.066135367799,0.2959452545121868
1,0,1,0,258.28041984570257,308.8847519091699,255.1070769739237,6.052143086968511,6.053133584890219,6.088219961967724,1,1763.1794039414951,656.2576463378456,0.2699257562914164,1726.961317631714,764.0848540883536,0.2763936288773053,1574.4495497040234,630.058011268176,0.2979110921917033
0,0,0,0,253.2984406321811,270.1755368698181,296.0118569748478,6.335764018676254,6.4116657110402215,6.2960247300811565,0,1835.2774546746937,703.1197475331121,0.2961909298459254,1671.1159343213187,686.3906065445166,0.2713172456314413,1538.8346644080225,666.5812299904344,0.2848853122393135
0,0,0,0,295.78490396187294,280.017959243927,276.7070760904247,6.477673230607756,6.028694852757579,6.147585440575067,0,1759.354159458191,596.8786054299646,0.286804994347509,1582.2824925214709,732.958263374192,0.2716167342281171,1479.0130283179396,649.250645200766,0.3112030187508693
0,0,0,0,294.34134045174363,278.5020645667306,265.13202443569844,6.620702824322327,6.551288227640655,6.477994811429452,0,1665.3812857824562,609.9387817067468,0.2930196232384429,1528.519134611396,695.0515435503405,0.2722222775076784,1631.07239589869,667.6943899912915,0.2839645469843394
0,0,0,0,275.3484845819004,270.690072966315,249.4016559633096,6.510209771917981,6.45234947205873,6.582026953383453,0,1800.3487778977512,721.8244274896629,0.3042858279952705,1641.3843643818211,662.5062951346526,0.3045527899171332,1626.306159871126,703.4780958311724,0.2963740645886742
0,0,0,0,299.5369369640269,261.401500099262,251.9496039217704,6.416309175418198,6.4835715544066925,6.464685113498304,0,1707.4776474593111,604.2380869641346,0.2916262715680496,1666.1895427667937,721.8025782993336,0.2671502917481916,1498.668284215885,625.978753786719,0.2660506153980878
0,0,0,0,302.9449576335872,296.50585716613153,283.5758354566542,6.4801380413703615,6.435399235403116,6.49508973320067,0,1620.4391707809984,634.6552042832699,0.2836718406158501,1557.4776983801987,651.2810465667807,0.269804916406587,1561.9186852525586,619.0891610736512,0.2693330759546039
0,0,0,0,303.57558913459616,264.5223666322195,276.43186989581875,6.200320635247657,6.093416446348716,6.037955895163071,0,1759.326865569947,678.0715683341416,0.2851917873429673,1700.3598909046425,734.9569217265081,0.2953347190657249,1792.497708111738,725.5953239767941,0.2792020457527734
0,0,0,0,304.24795268600343,289.8628507801282,267.7418185166175,6.394289008607998,6.097665598088642,6.2848196099894285,0,1696.956548221729,694.4005520939451,0.3054582788417833,1608.3626884360565,756.3383182757511,0.2757120106342922,1619.0710968886451,700.1557205476354,0.3096664363316728
0,0,0,0,263.2032593609407,269.031773645764,261.1514848619268,6.0902179411709545,6.533295515387606,6.48918543167207,0,1568.4258952713617,712.772763812823,0.2976333131500263,1782.2552081644471,744.9726149244259,0.3082057617743312,1625.9987066798326,731.5225978356593,0.2996131215583549
1,0,1,0,292.9483622296647,305.65370784469144,292.23002982673864,6.428647320015365,6.043882790354964,6.146515722374067,1,1561.7342186948554,667.5344184494882,0.3136105115519139,1550.7026200571297,645.3758238356118,0.2991758597873118,1640.8517680470366,731.3451912497977,0.2998150857056321
0,0,0,0,279.94500964890744,291.6845391125758,272.6541217442822,6.386988281106595,6.569632869072967,6.017314862394188,0,1672.2281473817518,634.7892225190669,0.2938241202966359,1707.4333654436691,733.0741527285196,0.272691352515874,1555.8980427386612,715.7012143441448,0.311949629554051
0,0,0,0,255.34636808908223,294.16838112081484,277.74659437326807,6.267447872053878,6.406655905358777,6.014719194857684,0,1769.6265622163794,622.416043007801,0.2933555886929361,1558.418185079441,676.5395750315334,0.3018814555139166,1724.4826245937422,621.0564663228065,0.3004209610542915
0,0,0,0,261.08172070037404,270.1390316334233,286.97020495736774,6.619751351445966,6.5717404604810365,6.57217696596269,0,1625.3437562769163,638.6770657929785,0.2742034049065081,1827.1207742971835,678.3405133617632,0.2861949775286725,1669.4320254886388,669.8357460570757,0.2848146665770913
0,0,0,0,288.4607194935028,258.1873138332577,279.16204239846724,6.015347096496236,6.389060259703754,6.366706217569027,0,1709.3660316462333,642.4561761742184,0.3046297375030478,1655.801573244691,716.5213541285826,0.2682351482218029,1658.8169034816954,698.8613940883855,0.2971758561923883
0,0,0,0,294.5329892622764,256.2513429025682,275.7156588816546,6.1841011194267566,6.228219811996589,6.289959121926275,0,1777.9665474332608,661.3458666839164,0.270816631194517,1756.833639248605,725.6278460849297,0.3021071803466686,1523.3729722206303,661.163059293752,0.2858171406385793
1,0,1,0,254.7590958558124,305.4134107325925,253.79296814520987,6.152952953827142,6.423489392169628,6.270789616102017,1,1702.2328481674913,692.7585101815966,0.3142554184955108,1635.9475245322994,715.6646816437158,0.3019684957261548,1750.3159918675467,668.7823167718072,0.292275549240327
0,0,0,0,282.4729549150693,254.31989968754604,298.9834601165717,6.130079778708531,6.543270371700742,6.175487803075084,0,1623.438825652105,639.6799726736517,0.2684185081406201,1586.6896550288152,699.2090591301841,0.2791803568439546,1615.8757744583197,735.7309350408605,0.3049279209375295
0,0,0,0,260.1723507188253,257.4908797600005,289.35748550922483,6.5213671622344895,6.477558521892626,6.111963910337813,0,1655.4757977812171,659.3231872995979,0.273476914032745,1660.950264058761,687.8909032009939,0.2993409851009321,1675.0636676634444,634.7561173189417,0.300685256113794
0,0,0,0,286.31415027595165,267.6713488350744,289.0214658474085,6.618827922853407,6.172956613028279,6.295996377505853,0,1525.517208193202,602.9682144473687,0.2804884539051177,1797.1759810145657,661.7922683946305,0.2779272471828199,1729.6353644291491,625.1721108845519,0.2883260437569314
0,0,0,0,251.70622708217587,276.06905414086106,300.2317354748153,6.05296822472317,6.236519475386251,6.3658732231309845,0,1805.140984130624,613.8432976945484,0.2922869685026097,1795.0413998845395,630.0618284599032,0.2962653573130175,1782.1179120882869,623.3770894736696,0.2851038003319577
0,0,0,0,264.2839605542131,264.0957282628675,266.496540167411,6.475905054413501,6.374574956825293,6.083607530761386,0,1830.1356687538848,629.3618607223316,0.2980276657928359,1650.1369115315322,762.458278620199,0.2936790763621946,1524.6166938349284,647.0754497536624,0.2772411214171262
0,0,0,0,297.06620353134,293.5918013643596,272.4751479208048,6.368552800527072,6.05939572695851,6.318116116570151,0,1677.2465956896904,610.6046815376662,0.3077389198747591,1731.216318141638,702.7565281280897,0.2690247461809492,1529.3786839383197,745.7230128539248,0.3053046794872023
0,0,0,0,286.98412016851216,256.4605788586404,290.4986079834839,6.305933844202164,6.341118177519227,6.138828974060002,0,1639.9762986382077,681.5527712972342,0.2929004459758689,1763.9829912598325,691.0105660646049,0.2676315678295398,1559.8124613985003,638.7755586263119,0.2809539091225629
0,0,0,0,291.854843595833,301.8981151999196,248.78294035441525,6.342070861348802,6.167774416592157,6.052670161257814,0,1570.9002622761172,711.5693794007135,0.3086556177942979,1645.917389402479,764.2674887073572,0.3013301838913075,1627.1105195673915,740.7277965502703,0.2907215125674179
0,0,0,0,277.4785504460638,296.5597275133491,290.8599931739729,6.080072742598548,6.627362354448462,6.376899530062278,0,1721.783557752782,704.1958537292057,0.2851201366873149,1563.6511330976748,699.9407041514129,0.2786380564383581,1683.047655374089,725.4857691894814,0.2840345499775693
0,0,0,0,300.64580059795907,270.76622974022257,255.0225675047061,6.3507066123894615,6.559408767042451,6.139241474651727,0,1555.2321145836336,687.497123786878,0.304585606006497,1797.1389735132614,665.6043174622491,0.3112288049230724,1535.426445971035,738.6421629090578,0.2961369394097577
0,0,0,0,258.28482980450065,298.13323340562016,283.9944303342553,6.292025917358797,6.336497553841557,6.413017288289629,0,1707.9332167958228,606.4625782267319,0.3087892651037393,1817.411387453068,685.2309793302338,0.3112563629309081,1529.437801946021,736.9904233667214,0.2855112252124141
0,0,0,0,258.8471986890433,303.0043726869741,292.3002702984109,6.021290307994256,6.066829778186124,6.353613472279752,0,1689.3883325281963,665.2020568010361,0.3011008566280391,1739.081964633558,653.1346054666689,0.3053626860877552,1707.84811948474,659.2674757991562,0.2875575493983356
0,0,0,0,295.45728056088547,271.80316170287466,260.471882076315,6.304015684506701,6.12658669216473,6.101247035680961,0,1621.9573086808043,660.8108846954059,0.3062352855857481,1732.6054980464662,742.1111522023187,0.2699098339949013,1589.090555497813,677.8911623493494,0.3005658472200642
1,0,1,0,285.9917139126306,307.99875224895857,285.00596721522334,6.406345364642497,6.418154899025456,6.055477525734207,1,1620.1465312569733,706.7554134689278,0.2894045232761567,1537.887598802827,721.2382291444668,0.2804148679222035,1532.3638033537836,733.4039487600406,0.2761266955798849
0,0,0,0,296.31252327348807,270.1225308393789,298.8529774564723,6.190086178469873,6.151211936443343,6.562690772286414,0,1717.1431265977417,687.2657645174779,0.2913550049441225,1506.9469822535325,669.37228365608,0.295768018596864,1726.1458195512516,724.1894022904203,0.2966378760611836
0,0,0,0,264.2911263320645,278.0904823025052,300.9684340527558,6.587546310536175,6.3080941003176045,6.081471777045025,0,1726.4420230027408,669.5738889017207,0.2724164868067489,1783.3168460834431,703.189869704526,0.2830027456918151,1613.5457408216112,621.975774968622,0.300147841391264
0,0,0,0,300.8116101780969,295.3427118075206,264.0370885284526,6.190568028858868,6.52630355990922,6.5362343560293805,0,1789.0824135553205,634.083952569643,0.3101261464548439,1501.899835247666,761.1770695339806,0.2992082024288911,1567.3188952244352,735.7341652825066,0.2707577246241325
0,0,0,0,288.9086454686234,279.3110098986448,288.1309435809641,6.355561321746696,6.207337314944524,6.0418738237503815,0,1534.724636828302,627.4252625173444,0.2677681836438087,1694.8231861701772,668.4375216505033,0.2792362144185268,1770.9969408239976,732.9283104313797,0.2967699827424904
0,0,0,0,282.775661572362,297.62589364,275.9451787652421,6.5781196352724365,6.038497373323216,6.051680694578401,0,1564.3723994290303,605.8678310183336,0.278476237844568,1689.6537564215737,765.7232726310648,0.3052465771915968,1747.5531530354438,698.243918952771,0.270867944245574
0,0,0,0,255.0509564533928,285.10122981647635,289.81726668122457,6.589085584166974,6.344249123493504,6.392295108677755,0,1725.9304912583605,705.1463592805297,0.3086271884816422,1638.9989753517584,671.1837036496389,0.2855390909681877,1767.597234136666,676.9365724090572,0.2939254800963069
0,0,0,0,284.89019534766726,258.8188235818666,280.297778277054,6.387842469796658,6.260058714024013,6.481941358278204,0,1737.0935168054616,626.835088512502,0.2913412854446173,1658.0268878421132,717.900623876547,0.3096848532610343,1640.987264088401,703.0539378486122,0.2688065076592006
0,0,0,0,263.9638205683394,268.5206549553086,280.85440083918377,6.242355770936988,6.631831083801454,6.189020725114198,0,1660.2525463208449,601.4590289773964,0.2737854695329722,1606.0621392852338,694.1876369552214,0.2743773729561568,1542.8894073110705,686.9594225941355,0.265741280023999
0,0,0,0,250.26550709268503,298.0760163347799,269.10729989945446,6.151976174785293,6.378829846818646,6.066520560973028,0,1514.7537978017658,609.7124636663872,0.2831606129496554,1666.3377396903036,667.9151456481733,0.3088060740694558,1677.306176429867,631.8098019258989,0.2816570375735925
0,0,0,0,278.01151083761283,260.3514417265319,297.1662499604912,6.566675373675223,6.190532969742022,6.4632355767657375,0,1667.281951585548,688.3386027137351,0.3139946472921394,1627.081083455906,685.7976947412437,0.2844357863224275,1674.303223776078,658.5858812386937,0.3040779128341009
0,0,0,0,302.86495959764665,267.440960545693,268.3832260862651,6.533112088888641,6.054238183224251,6.300107338136887,0,1503.0155687987672,679.6246594296077,0.2695943665683283,1696.630904711851,722.6890653662329,0.2705580214614844,1596.0106598262716,632.7939215164414,0.2851110373036165
0,0,0,0,291.5454052143234,290.5426970477841,282.24559807035905,6.058256431496259,6.44635525695987,6.589319714687291,0,1529.264091088436,642.3606817363756,0.3115857006361656,1616.225373594274,709.7405073254153,0.2656741394124984,1675.8334152771872,735.8635379920944,0.2994014709819197
0,0,0,0,256.5334032787329,253.61806761121989,249.6936078202844,6.584544894445791,6.283822737624037,6.089244025088403,0,1524.677758008365,666.0710841193151,0.2738850987201948,1593.993005588835,694.7393368047703,0.2922129546991769,1658.1555289911637,663.2136510087576,0.2996451112250249
0,0,0,0,286.05523232982455,268.4400937421446,292.4848508409841,6.548560649685351,6.210534465046218,6.554058296025307,0,1733.7075832490502,652.3054738152366,0.2989137095792308,1758.192654781723,689.2242025763636,0.3025641999362589,1775.5008085056031,675.2392541266498,0.2804222437716786
0,0,0,0,282.16367441090523,274.01486628902444,266.2971193924144,6.248254720587549,6.122215902939854,6.109149038847975,0,1703.1840506884853,688.7788286110052,0.2996416299552375,1639.0328588480786,646.889782848085,0.3068565412466022,1483.3814363936394,704.6586259332987,0.295322206906088
0,0,0,0,268.7503433285934,287.0128708759006,285.1129635035766,6.058702191402785,6.247444499942066,6.100349106824235,0,1639.2628993728497,636.5978465984781,0.299109571496839,1568.3470049790662,764.6919554521878,0.2864472758719781,1634.2098290190218,619.9918233454849,0.2891639056074379
0,0,0,0,303.3622464431749,261.955535095051,296.7525711840323,6.256505165185751,6.031329349646567,6.084900411235688,0,1515.5132746492704,599.51492579409,0.2854769090648282,1747.2985626885918,690.9106790115849,0.2787366553283202,1788.3774465471674,659.2149743442201,0.307105045380995
0,0,0,0,283.31538850213974,274.8540755854481,277.7182918253739,6.536599224569166,6.260692399507988,6.354189971196802,0,1831.0425310292403,633.5794616401333,0.3125008714703013,1609.067296594172,702.4596531925978,0.2724139880207532,1724.7812554810414,730.3793584878091,0.2861180105954704
0,0,0,0,266.6255420039949,268.15152360031175,254.93932272795047,6.177463803303774,6.628591458816914,6.2923920036201695,0,1567.475433840492,603.0466590545248,0.28332975553539,1681.3105424691128,675.4098880644328,0.2923658837265049,1680.3112607708722,683.1696912899948,0.2843066701439884
1,0,0,1,305.01846255171125,264.2764246210584,259.8056071646584,6.570531638145028,6.266788635564159,6.621428173909393,1,1710.6403529539673,670.7563553372876,0.2964474749570624,1509.0313483744346,693.2826337713394,0.2906135505292186,1773.1470954037486,715.1098503768609,0.2904724968909905
0,0,0,0,298.1406877436395,268.4618142366363,301.19852638796675,6.096010320593375,6.57201900677044,6.317300557335087,0,1766.4342071843237,611.9347076069615,0.3046303660725377,1809.7375077206057,647.75393278497,0.2868532183170604,1758.099363913301,696.8407171776188,0.2830675395193666
0,0,0,0,265.7067030027964,280.6352563157998,292.7649231661484,6.141946152195671,6.382142354793927,6.495187897901613,0,1756.847766657256,646.5642360071247,0.2912899713760987,1783.6537711599567,763.6752586562278,0.2842749409612546,1663.0351432344507,747.1401837519311,0.274875564385839
0,0,0,0,255.90634895639025,256.4709495293067,298.1978121818407,6.553850845843443,6.576055903694333,6.0235062822332655,0,1649.1195612096649,707.4859662673588,0.3092925365082971,1644.9466114208649,698.1436421528717,0.2945245295191622,1631.3429310016695,710.3962810463563,0.2993421543014953
0,0,0,0,288.28940059894023,268.6300216279967,284.4835864432101,6.098404748212752,6.149983667716377,6.535648803305412,0,1602.4573946131852,642.8825643173941,0.3051125476754219,1814.1939768780787,628.2559924211405,0.3118980160459165,1571.6123098636642,618.181305493172,0.300052520277941
0,0,0,0,296.15170802547755,289.978757520866,274.0867735672455,6.482016582003939,6.501736542558102,6.060544945993498,0,1550.1889014927776,695.1090666760716,0.3034380425097085,1777.119716558683,712.519370069619,0.2693467006137809,1608.6271716653505,671.9693484078853,0.2685758945313036
1,0,1,0,269.20651604598555,306.6502095192242,290.9512775549149,6.083569576572926,6.347498211891948,6.458840181084821,1,1772.3524989760858,720.8126570514977,0.2705930551417451,1595.4972203490422,637.73080784483,0.2886292157456955,1491.5034168777377,626.20403153161,0.2843579466246723
0,0,0,0,266.23452822954187,275.7321728017096,282.48629343770324,6.160404628808017,6.590398219870553,6.630889670060316,0,1596.3168427953,701.7320870069086,0.3109964360620752,1602.787315652561,693.4067768031712,0.2757781570977888,1672.8569903084056,665.2193450503413,0.2958335806779895
0,0,0,0,256.6645560683983,288.0811835402683,292.4910287340596,6.575813424626392,6.061997053599376,6.520138864409083,0,1670.4663587686775,654.8748609012227,0.2948068581089167,1722.8332573042628,660.7312764718052,0.2986129832013084,1656.1424504367403,687.4520247132498,0.2721770721220847
0,0,0,0,292.88721827038216,288.3495366679408,275.37824996488325,6.185106709635161,6.050949564294042,6.041056950678096,0,1668.3333102035567,633.0328213637354,0.2734933406487688,1744.782641502813,671.2729088780934,0.2652063036326099,1565.5646987929197,713.032946239211,0.2684203421063177
0,0,0,0,296.44007309560527,258.6877107744842,290.64446909899755,6.0157279346444295,6.244683345454687,6.575768855793337,0,1584.9043634908387,693.4519671577801,0.2820954708930701,1585.799578357471,744.4427910232474,0.2798646825429847,1617.2395659049253,740.8267942331328,0.2831606841615088
0,0,0,0,303.36563368353086,288.5268437440547,283.9100997608344,6.069828483234197,6.462306773273856,6.622705540295324,0,1731.8800308413906,660.7581693677387,0.285460974510567,1497.364461367927,650.2839094798571,0.2985705551696861,1724.4980404736698,746.417913051314,0.2983973558302389
0,0,0,0,266.38785862366194,273.1996368565137,258.76880195983045,6.080003888486346,6.6225004591425085,6.244720523579825,0,1763.534084868605,680.649818955993,0.2694553038176772,1662.2600176630954,687.3166123547136,0.2866203415214549,1596.2598544691832,623.3903917544321,0.3014438767293977
0,0,0,0,272.9643260593034,279.5085344846818,263.51780053083075,6.533733424757059,6.573960865260435,6.097848319812389,0,1786.4134264992524,623.4690640121379,0.2981775500176549,1567.6316671887923,721.4661357048009,0.2936427993214274,1688.6388249543115,717.3630587217252,0.2802704743886463
0,0,0,0,285.6411061753189,269.11625144931844,261.99510956179114,6.263419961899929,6.249466221765727,6.540085177245146,0,1740.6237443742114,621.7782355026983,0.3091569707076289,1515.225236534294,642.558888640422,0.2893423370469369,1479.856296889245,668.1333808370376,0.2812879721994653
0,0,0,0,250.91307006854524,282.80577669580515,275.81255390071914,6.092032709199343,6.393448792351267,6.440145196002677,0,1640.6030496814503,660.6325417793588,0.2862455949164004,1499.212929546361,691.6870913279323,0.3102917644735391,1577.264814440382,722.2098313414831,0.3016947047592292
0,0,0,0,278.7823565657578,298.33290327373794,289.7767231114107,6.631107229859276,6.092669642346644,6.339165062725966,0,1544.41262640653,597.6614359290866,0.3034962930176804,1584.2004617738753,629.4667112067793,0.2789268429845304,1589.1410941659892,667.1262355658831,0.2655467506981029
0,0,0,0,266.4849252904219,303.4710867907883,263.93622901848005,6.4225054542819775,6.512555219110287,6.052980392849143,0,1827.7641849939937,707.4981356759838,0.26829583591637,1755.3307930034575,690.8372130680397,0.2838266477102707,1549.8525090150545,649.9904085666209,0.2881623440492562
0,0,0,0,291.33811345424846,297.0981215188492,267.3853760527899,6.313222145179332,6.644367786618653,6.154026758769321,0,1521.8065289740475,722.1492767810213,0.3116327849786207,1676.913720975238,761.1712163875812,0.2687383159008639,1539.2314738714251,635.5022742154654,0.2946434124407002
0,0,0,0,293.2189894310904,274.7800882270855,263.2541909349968,6.379361320865099,6.4434801987689,6.308809176324979,0,1551.5619872038485,702.7431119933373,0.2971685977761031,1582.3129993597915,675.1193919471663,0.3081383374585771,1766.816396289915,713.1349462629348,0.2683975544791496
1,0,1,0,258.0182650183685,306.80867005833795,251.479599158374,6.018273570126807,6.351984096369241,6.185237080086004,1,1713.1497940815082,654.6530585076547,0.2735143925533755,1576.325458926575,696.7741003975547,0.297006231572003,1739.5525283718944,679.1665880231997,0.2910904724375463
0,0,0,0,273.8699444426698,255.76948779772272,260.587449901356,6.041097785694169,6.550840205237302,6.619275537565243,0,1557.8347519847391,654.3709904440129,0.2770464280273171,1822.0872535715573,737.5359417769577,0.3051571343357784,1539.5896202437743,746.5078953713288,0.3120906172556381
0,0,0,0,289.35485017502066,286.3260387140928,290.8457436237676,6.634354359349588,6.06282401486295,6.585910198727867,0,1692.6551182269147,629.7603575548721,0.2877876893424673,1702.7966671881427,763.7363574187847,0.2740970380098784,1784.3727994385642,747.7000493960732,0.2899137174074342
0,0,0,0,304.1001350516884,266.8638236199101,289.6934708479778,6.4926722149119565,6.422254408045181,6.327101198605053,0,1556.4730447213294,658.5201965540117,0.3010526482521232,1717.5088864472316,649.6912569027979,0.291645992622789,1479.0072403043175,617.4587098787802,0.2822101580983284
0,0,0,0,301.26229467933257,300.6312726634648,273.7165165229907,6.158057827953492,6.478142528618404,6.430584993924202,0,1714.299000440864,624.803042856077,0.282350073345781,1527.6271365606028,686.7554822002077,0.2665651449385984,1513.8835799804926,655.7803257643434,0.2841219792381093
0,0,0,0,300.8923624889039,275.0213828419132,266.914998107427,6.642020559662427,6.494231092920137,6.509755310549719,0,1517.4883138581822,696.1120170666007,0.2847101230642038,1801.2222128480812,759.5214885007961,0.2922093370265934,1557.3149067482718,693.4641693604044,0.2822827342557736
0,0,0,0,286.29615721226133,281.4015805201396,294.9219202146198,6.165477703883331,6.156410484506133,6.190156899613783,0,1566.463457736879,716.916110833156,0.271983376984404,1508.8553060351892,632.0397901030907,0.2734003789345527,1786.5878433256407,695.8671935573543,0.285938708124
0,0,0,0,282.04653210084814,303.2200210597358,273.46623633067304,6.340369743880522,6.615949838908416,6.3262432676410105,0,1755.8387799636905,632.7975611345533,0.2838296592972875,1792.6229662916,685.4660445820241,0.301721105540722,1542.1314106808568,697.1692014676148,0.2742038001430776
1,0,1,0,268.24847209221065,305.8446338458814,265.5450045731462,6.554527017021386,6.33758285176999,6.450317634408267,1,1571.6329897352548,604.8343322221511,0.2704370413250275,1632.0129444444626,740.0071997204813,0.3043166534262121,1727.803777398704,705.8675557580501,0.2725855625877179
0,0,0,0,298.46902879686706,260.14781911938286,250.2923434937868,6.354546069990839,6.501376068036706,6.627154399965633,0,1596.8069651808771,651.683209098917,0.2689548102456418,1495.9178676874303,685.0644494090656,0.2896534764748055,1549.1608685792255,657.8773642695531,0.2797230400324813
0,0,0,0,262.6327330807553,290.2320928085764,265.16605193167896,6.014242899904193,6.486397781789494,6.462342527158077,0,1746.0119883785903,723.3474845877757,0.2777587710702232,1777.952089452627,685.9093070534823,0.2793771663839721,1742.7694187276609,641.0908535166537,0.2828619195655246
0,0,0,0,299.9157197235129,286.16172144161857,256.4848633925383,6.523930864096377,6.435173547499914,6.505378138152544,0,1831.324745809289,695.2176098959212,0.2857224870617998,1521.9947008911583,702.8901172876144,0.2983962147725181,1666.392933815452,746.6163468898574,0.2674708180043261
0,0,0,0,264.57090715707955,258.7227640600568,292.7642306314331,6.394081574519203,6.341974309271431,6.45259015268478,0,1601.5105982600055,689.9482714104746,0.3029704324042423,1665.0821125725415,678.475843960293,0.3088608835682606,1709.186746838789,679.447485301481,0.3086319266467079
0,0,0,0,288.40393812110244,263.9351250941943,285.8216211272568,6.474740432406899,6.235251965195733,6.471476977614986,0,1790.200678023147,631.6828737010086,0.3052367264506483,1607.4794171308038,763.3667817144061,0.3052859420714029,1659.2799677012374,745.9137017725066,0.2887330559058719
0,0,0,0,270.9663432519766,254.3762057766948,271.34094885283764,6.116508107570958,6.547893787590372,6.160096471213339,0,1764.9971086850387,692.5971936872261,0.2853056733997463,1499.7096269557146,725.0731198939527,0.3106080327351795,1706.0873188120863,728.1168935113303,0.2910835936415804
0,0,0,0,303.5297984822213,263.0365554640432,294.84088627124106,6.046015267435056,6.523198205070576,6.1109293406719605,0,1671.0378561963037,690.4814735246324,0.3078568315480171,1679.647833881429,682.2759969411175,0.2713642633375016,1576.584329743953,655.9392550558722,0.3063090808351748
0,0,0,0,287.1884702384781,299.7761715805247,277.4516131748843,6.517593390794194,6.590383057143994,6.193418238284258,0,1586.1210588134309,678.0994247808668,0.294141156438561,1499.9552188106272,720.937587481814,0.2676259153988033,1575.5972789686975,664.5544315457589,0.2945908845713075
0,0,0,0,268.3864540939301,269.02342795310466,267.8382079368441,6.477093845042636,6.2906199201878055,6.609038174157301,0,1637.5595700295648,604.4631764834123,0.3041376099064589,1723.7729113613348,673.3447760247873,0.2678482087076663,1685.3919789758368,708.1720116601902,0.2951057522312567
0,0,0,0,260.88804355502793,268.49281815056054,257.1466871588443,6.27810696929946,6.290146227224153,6.625634704404378,0,1753.2222867693995,608.8321887307121,0.2802840917259632,1821.8134054972857,636.4266698498303,0.2894752065370118,1512.1793781362665,671.4893140613917,0.3000532448728346
0,0,0,0,288.9568618440838,264.50244892783826,300.51435483468146,6.280888772581121,6.322458701257997,6.39337954776996,0,1618.1930303732852,648.0292144056826,0.2796439591412631,1585.1814233720263,667.075333463453,0.2959361837706092,1500.2728429110016,626.5712689139483,0.310057511229948
0,0,0,0,266.3455846778632,267.9915593259652,286.1216667827347,6.071586560850484,6.026109898526712,6.397410493379557,0,1702.5063997514087,677.9372959824027,0.2977603356019294,1816.7095558626925,661.9799352005068,0.2968380302808592,1577.6068717246444,653.3443787979437,0.2934840923779549
